datetime,alpha_score
2025-11-30 18:06:06+08:00,2.99763e-06
2025-11-30 18:06:09+08:00,2.99763e-06
2025-11-30 18:06:12+08:00,2.99763e-06
2025-11-30 18:06:15+08:00,2.99763e-06
2025-11-30 18:06:18+08:00,2.99763e-06
2025-11-30 18:06:21+08:00,2.99763e-06
2025-11-30 18:06:24+08:00,2.99763e-06
2025-11-30 18:06:27+08:00,2.99763e-06
2025-11-30 18:06:30+08:00,2.99763e-06
2025-11-30 18:06:33+08:00,2.99763e-06
2025-11-30 18:06:36+08:00,2.99763e-06
2025-11-30 18:06:39+08:00,2.99763e-06
2025-11-30 18:06:42+08:00,2.99763e-06
2025-11-30 18:06:45+08:00,2.99763e-06
2025-11-30 18:06:48+08:00,2.99763e-06
2025-11-30 18:06:51+08:00,2.99763e-06
2025-11-30 18:06:54+08:00,2.99763e-06
2025-11-30 18:06:57+08:00,2.99763e-06
2025-11-30 18:07:00+08:00,2.99763e-06
2025-11-30 18:07:03+08:00,2.99763e-06
2025-11-30 18:07:06+08:00,2.99763e-06
2025-11-30 18:07:09+08:00,2.99763e-06
2025-11-30 18:07:12+08:00,2.99763e-06
2025-11-30 18:07:15+08:00,2.99763e-06
2025-11-30 18:07:18+08:00,2.99763e-06
2025-11-30 18:07:21+08:00,2.99763e-06
2025-11-30 18:07:24+08:00,2.99763e-06
2025-11-30 18:07:27+08:00,2.99763e-06
2025-11-30 18:07:30+08:00,2.99763e-06
2025-11-30 18:07:33+08:00,2.99763e-06
2025-11-30 18:07:36+08:00,2.99763e-06
2025-11-30 18:07:39+08:00,2.99763e-06
2025-11-30 18:07:42+08:00,2.99763e-06
2025-11-30 18:07:45+08:00,2.99763e-06
2025-11-30 18:07:48+08:00,2.99763e-06
2025-11-30 18:07:51+08:00,2.99763e-06
2025-11-30 18:07:54+08:00,2.99763e-06
2025-11-30 18:07:57+08:00,2.99763e-06
2025-11-30 18:08:00+08:00,2.99763e-06
2025-11-30 18:08:03+08:00,2.99763e-06
2025-11-30 18:08:06+08:00,2.99763e-06
2025-11-30 18:08:09+08:00,2.99763e-06
2025-11-30 18:08:12+08:00,2.99763e-06
2025-11-30 18:08:15+08:00,2.99763e-06
2025-11-30 18:08:18+08:00,2.99763e-06
2025-11-30 18:08:21+08:00,2.99763e-06
2025-11-30 18:08:24+08:00,2.99763e-06
2025-11-30 18:08:27+08:00,2.99763e-06
2025-11-30 18:08:30+08:00,2.99763e-06
2025-11-30 18:08:33+08:00,2.99763e-06
2025-11-30 18:08:36+08:00,2.99763e-06
2025-11-30 18:08:39+08:00,2.99763e-06
2025-11-30 18:08:42+08:00,2.99763e-06
2025-11-30 18:08:45+08:00,2.99763e-06
2025-11-30 18:08:48+08:00,2.99763e-06
2025-11-30 18:08:51+08:00,2.99763e-06
2025-11-30 18:08:54+08:00,2.99763e-06
2025-11-30 18:08:57+08:00,2.99763e-06
2025-11-30 18:09:00+08:00,2.99763e-06
2025-11-30 18:09:03+08:00,2.99763e-06
2025-11-30 18:09:06+08:00,2.99763e-06
2025-11-30 18:09:09+08:00,2.99763e-06
2025-11-30 18:09:12+08:00,2.99763e-06
2025-11-30 18:09:15+08:00,2.99763e-06
2025-11-30 18:09:18+08:00,2.99763e-06
2025-11-30 18:09:21+08:00,2.99763e-06
2025-11-30 18:09:24+08:00,2.99763e-06
2025-11-30 18:09:27+08:00,2.99763e-06
2025-11-30 18:09:30+08:00,2.99763e-06
2025-11-30 18:09:33+08:00,2.99763e-06
2025-11-30 18:09:36+08:00,2.99763e-06
2025-11-30 18:09:39+08:00,2.99763e-06
2025-11-30 18:09:42+08:00,2.99763e-06
2025-11-30 18:09:45+08:00,2.99763e-06
2025-11-30 18:09:48+08:00,2.99763e-06
2025-11-30 18:09:51+08:00,2.99763e-06
2025-11-30 18:09:54+08:00,2.99763e-06
2025-11-30 18:09:57+08:00,2.99763e-06
2025-11-30 18:10:00+08:00,2.99763e-06
2025-11-30 18:10:03+08:00,2.99763e-06
2025-11-30 18:10:06+08:00,2.99763e-06
2025-11-30 18:10:09+08:00,2.99763e-06
2025-11-30 18:10:12+08:00,2.99763e-06
2025-11-30 18:10:15+08:00,2.99763e-06
2025-11-30 18:10:18+08:00,2.99763e-06
2025-11-30 18:10:21+08:00,2.99763e-06
2025-11-30 18:10:24+08:00,2.99763e-06
2025-11-30 18:10:27+08:00,2.99763e-06
2025-11-30 18:10:30+08:00,2.99763e-06
2025-11-30 18:10:33+08:00,2.99763e-06
2025-11-30 18:10:36+08:00,2.99763e-06
2025-11-30 18:10:39+08:00,2.99763e-06
2025-11-30 18:10:42+08:00,2.99763e-06
2025-11-30 18:10:45+08:00,2.99763e-06
2025-11-30 18:10:48+08:00,2.99763e-06
2025-11-30 18:10:51+08:00,2.99763e-06
2025-11-30 18:10:54+08:00,2.99763e-06
2025-11-30 18:10:57+08:00,2.99763e-06
2025-11-30 18:11:00+08:00,2.99763e-06
2025-11-30 18:11:03+08:00,2.99763e-06
2025-11-30 18:11:06+08:00,2.99763e-06
2025-11-30 18:11:09+08:00,2.99763e-06
2025-11-30 18:11:12+08:00,2.99763e-06
2025-11-30 18:11:15+08:00,2.99763e-06
2025-11-30 18:11:18+08:00,2.99763e-06
2025-11-30 18:11:21+08:00,2.99763e-06
2025-11-30 18:11:24+08:00,2.99763e-06
2025-11-30 18:11:27+08:00,2.99763e-06
2025-11-30 18:11:30+08:00,2.99763e-06
2025-11-30 18:11:33+08:00,2.99763e-06
2025-11-30 18:11:36+08:00,2.99763e-06
2025-11-30 18:11:39+08:00,2.99763e-06
2025-11-30 18:11:42+08:00,2.99763e-06
2025-11-30 18:11:45+08:00,2.99763e-06
2025-11-30 18:11:48+08:00,2.99763e-06
2025-11-30 18:11:51+08:00,2.99763e-06
2025-11-30 18:11:54+08:00,2.99763e-06
2025-11-30 18:11:57+08:00,2.99763e-06
2025-11-30 18:12:00+08:00,2.99763e-06
2025-11-30 18:12:03+08:00,2.99763e-06
2025-11-30 18:12:06+08:00,2.99763e-06
2025-11-30 18:12:09+08:00,2.99763e-06
2025-11-30 18:12:12+08:00,2.99763e-06
2025-11-30 18:12:15+08:00,2.99763e-06
2025-11-30 18:12:18+08:00,2.99763e-06
2025-11-30 18:12:21+08:00,2.99763e-06
2025-11-30 18:12:24+08:00,2.99763e-06
2025-11-30 18:12:27+08:00,2.99763e-06
2025-11-30 18:12:30+08:00,2.99763e-06
2025-11-30 18:12:33+08:00,2.99763e-06
2025-11-30 18:12:36+08:00,2.99763e-06
2025-11-30 18:12:39+08:00,2.99763e-06
2025-11-30 18:12:42+08:00,2.99763e-06
2025-11-30 18:12:45+08:00,2.99763e-06
2025-11-30 18:12:48+08:00,2.99763e-06
2025-11-30 18:12:51+08:00,2.99763e-06
2025-11-30 18:12:54+08:00,2.99763e-06
2025-11-30 18:12:57+08:00,2.99763e-06
2025-11-30 18:13:00+08:00,2.99763e-06
2025-11-30 18:13:03+08:00,2.99763e-06
2025-11-30 18:13:06+08:00,2.99763e-06
2025-11-30 18:13:09+08:00,2.99763e-06
2025-11-30 18:13:12+08:00,2.99763e-06
2025-11-30 18:13:15+08:00,2.99763e-06
2025-11-30 18:13:18+08:00,2.99763e-06
2025-11-30 18:13:21+08:00,2.99763e-06
2025-11-30 18:13:24+08:00,2.99763e-06
2025-11-30 18:13:27+08:00,2.99763e-06
2025-11-30 18:13:30+08:00,2.99763e-06
2025-11-30 18:13:33+08:00,2.99763e-06
2025-11-30 18:13:36+08:00,2.99763e-06
2025-11-30 18:13:39+08:00,2.99763e-06
2025-11-30 18:13:42+08:00,2.99763e-06
2025-11-30 18:13:45+08:00,2.99763e-06
2025-11-30 18:13:48+08:00,2.99763e-06
2025-11-30 18:13:51+08:00,2.99763e-06
2025-11-30 18:13:54+08:00,2.99763e-06
2025-11-30 18:13:57+08:00,2.99763e-06
2025-11-30 18:14:00+08:00,2.99763e-06
2025-11-30 18:14:03+08:00,2.99763e-06
2025-11-30 18:14:06+08:00,2.99763e-06
2025-11-30 18:14:09+08:00,2.99763e-06
2025-11-30 18:14:12+08:00,2.99763e-06
2025-11-30 18:14:15+08:00,2.99763e-06
2025-11-30 18:14:18+08:00,2.99763e-06
2025-11-30 18:14:21+08:00,2.99763e-06
2025-11-30 18:14:24+08:00,2.99763e-06
2025-11-30 18:14:27+08:00,2.99763e-06
2025-11-30 18:14:30+08:00,2.99763e-06
2025-11-30 18:14:33+08:00,2.99763e-06
2025-11-30 18:14:36+08:00,2.99763e-06
2025-11-30 18:14:39+08:00,2.99763e-06
2025-11-30 18:14:42+08:00,2.99763e-06
2025-11-30 18:14:45+08:00,2.99763e-06
2025-11-30 18:14:48+08:00,2.99763e-06
2025-11-30 18:14:51+08:00,2.99763e-06
2025-11-30 18:14:54+08:00,2.99763e-06
2025-11-30 18:14:57+08:00,2.99763e-06
2025-11-30 18:15:00+08:00,2.99763e-06
2025-11-30 18:15:03+08:00,2.99763e-06
2025-11-30 18:15:06+08:00,2.99763e-06
2025-11-30 18:15:09+08:00,2.99763e-06
2025-11-30 18:15:12+08:00,2.99763e-06
2025-11-30 18:15:15+08:00,2.99763e-06
2025-11-30 18:15:18+08:00,2.99763e-06
2025-11-30 18:15:21+08:00,2.99763e-06
2025-11-30 18:15:24+08:00,2.99763e-06
2025-11-30 18:15:27+08:00,2.99763e-06
2025-11-30 18:15:30+08:00,2.99763e-06
2025-11-30 18:15:33+08:00,2.99763e-06
2025-11-30 18:15:36+08:00,2.99763e-06
2025-11-30 18:15:39+08:00,2.99763e-06
2025-11-30 18:15:42+08:00,2.99763e-06
2025-11-30 18:15:45+08:00,2.99763e-06
2025-11-30 18:15:48+08:00,2.99763e-06
2025-11-30 18:15:51+08:00,2.99763e-06
2025-11-30 18:15:54+08:00,2.99763e-06
2025-11-30 18:15:57+08:00,2.99763e-06
2025-11-30 18:16:00+08:00,2.99763e-06
2025-11-30 18:16:03+08:00,2.99763e-06
2025-11-30 18:16:06+08:00,2.99763e-06
2025-11-30 18:16:09+08:00,2.99763e-06
2025-11-30 18:16:12+08:00,2.99763e-06
2025-11-30 18:16:15+08:00,2.99763e-06
2025-11-30 18:16:18+08:00,2.99763e-06
2025-11-30 18:16:21+08:00,2.99763e-06
2025-11-30 18:16:24+08:00,2.99763e-06
2025-11-30 18:16:27+08:00,2.99763e-06
2025-11-30 18:16:30+08:00,2.99763e-06
2025-11-30 18:16:33+08:00,2.99763e-06
2025-11-30 18:16:36+08:00,2.99763e-06
2025-11-30 18:16:39+08:00,2.99763e-06
2025-11-30 18:16:42+08:00,2.99763e-06
2025-11-30 18:16:45+08:00,2.99763e-06
2025-11-30 18:16:48+08:00,2.99763e-06
2025-11-30 18:16:51+08:00,2.99763e-06
2025-11-30 18:16:54+08:00,2.99763e-06
2025-11-30 18:16:57+08:00,2.99763e-06
2025-11-30 18:17:00+08:00,2.99763e-06
2025-11-30 18:17:03+08:00,2.99763e-06
2025-11-30 18:17:06+08:00,2.99763e-06
2025-11-30 18:17:09+08:00,2.99763e-06
2025-11-30 18:17:12+08:00,2.99763e-06
2025-11-30 18:17:15+08:00,2.99763e-06
2025-11-30 18:17:18+08:00,2.99763e-06
2025-11-30 18:17:21+08:00,2.99763e-06
2025-11-30 18:17:24+08:00,2.99763e-06
2025-11-30 18:17:27+08:00,2.99763e-06
2025-11-30 18:17:30+08:00,2.99763e-06
2025-11-30 18:17:33+08:00,2.99763e-06
2025-11-30 18:17:36+08:00,2.99763e-06
2025-11-30 18:17:39+08:00,2.99763e-06
2025-11-30 18:17:42+08:00,2.99763e-06
2025-11-30 18:17:45+08:00,2.99763e-06
2025-11-30 18:17:48+08:00,2.99763e-06
2025-11-30 18:17:51+08:00,2.99763e-06
2025-11-30 18:17:54+08:00,2.99763e-06
2025-11-30 18:17:57+08:00,2.99763e-06
2025-11-30 18:18:00+08:00,2.99763e-06
2025-11-30 18:18:03+08:00,2.99763e-06
2025-11-30 18:18:06+08:00,2.99763e-06
2025-11-30 18:18:09+08:00,2.99763e-06
2025-11-30 18:18:12+08:00,2.99763e-06
2025-11-30 18:18:15+08:00,2.99763e-06
2025-11-30 18:18:18+08:00,2.99763e-06
2025-11-30 18:18:21+08:00,2.99763e-06
2025-11-30 18:18:24+08:00,2.99763e-06
2025-11-30 18:18:27+08:00,2.99763e-06
2025-11-30 18:18:30+08:00,2.99763e-06
2025-11-30 18:18:33+08:00,2.99763e-06
2025-11-30 18:18:36+08:00,2.99763e-06
2025-11-30 18:18:39+08:00,2.99763e-06
2025-11-30 18:18:42+08:00,2.99763e-06
2025-11-30 18:18:45+08:00,2.99763e-06
2025-11-30 18:18:48+08:00,2.99763e-06
2025-11-30 18:18:51+08:00,2.99763e-06
2025-11-30 18:18:54+08:00,2.99763e-06
2025-11-30 18:18:57+08:00,2.99763e-06
2025-11-30 18:19:00+08:00,2.99763e-06
2025-11-30 18:19:03+08:00,2.99763e-06
2025-11-30 18:19:06+08:00,2.99763e-06
2025-11-30 18:19:09+08:00,2.99763e-06
2025-11-30 18:19:12+08:00,2.99763e-06
2025-11-30 18:19:15+08:00,2.99763e-06
2025-11-30 18:19:18+08:00,2.99763e-06
2025-11-30 18:19:21+08:00,2.99763e-06
2025-11-30 18:19:24+08:00,2.99763e-06
2025-11-30 18:19:27+08:00,2.99763e-06
2025-11-30 18:19:30+08:00,2.99763e-06
2025-11-30 18:19:33+08:00,2.99763e-06
2025-11-30 18:19:36+08:00,2.99763e-06
2025-11-30 18:19:39+08:00,2.99763e-06
2025-11-30 18:19:42+08:00,2.99763e-06
2025-11-30 18:19:45+08:00,2.99763e-06
2025-11-30 18:19:48+08:00,2.99763e-06
2025-11-30 18:19:51+08:00,2.99763e-06
2025-11-30 18:19:54+08:00,2.99763e-06
2025-11-30 18:19:57+08:00,2.99763e-06
2025-11-30 18:20:00+08:00,2.99763e-06
2025-11-30 18:20:03+08:00,2.99763e-06
2025-11-30 18:20:06+08:00,2.99763e-06
2025-11-30 18:20:09+08:00,2.99763e-06
2025-11-30 18:20:12+08:00,2.99763e-06
2025-11-30 18:20:15+08:00,2.99763e-06
2025-11-30 18:20:18+08:00,2.99763e-06
2025-11-30 18:20:21+08:00,2.99763e-06
2025-11-30 18:20:24+08:00,2.99763e-06
2025-11-30 18:20:27+08:00,2.99763e-06
2025-11-30 18:20:30+08:00,2.99763e-06
2025-11-30 18:20:33+08:00,2.99763e-06
2025-11-30 18:20:36+08:00,2.99763e-06
2025-11-30 18:20:39+08:00,2.99763e-06
2025-11-30 18:20:42+08:00,2.99763e-06
2025-11-30 18:20:45+08:00,2.99763e-06
2025-11-30 18:20:48+08:00,2.99763e-06
2025-11-30 18:20:51+08:00,2.99763e-06
2025-11-30 18:20:54+08:00,2.99763e-06
2025-11-30 18:20:57+08:00,2.99763e-06
2025-11-30 18:21:00+08:00,2.99763e-06
2025-11-30 18:21:03+08:00,2.99763e-06
2025-11-30 18:21:06+08:00,2.99763e-06
2025-11-30 18:21:09+08:00,2.99763e-06
2025-11-30 18:21:12+08:00,2.99763e-06
2025-11-30 18:21:15+08:00,2.99763e-06
2025-11-30 18:21:18+08:00,2.99763e-06
2025-11-30 18:21:21+08:00,2.99763e-06
2025-11-30 18:21:24+08:00,2.99763e-06
2025-11-30 18:21:27+08:00,2.99763e-06
2025-11-30 18:21:30+08:00,2.99763e-06
2025-11-30 18:21:33+08:00,2.99763e-06
2025-11-30 18:21:36+08:00,2.99763e-06
2025-11-30 18:21:39+08:00,2.99763e-06
2025-11-30 18:21:42+08:00,2.99763e-06
2025-11-30 18:21:45+08:00,2.99763e-06
2025-11-30 18:21:48+08:00,2.99763e-06
2025-11-30 18:21:51+08:00,2.99763e-06
2025-11-30 18:21:54+08:00,2.99763e-06
2025-11-30 18:21:57+08:00,2.99763e-06
2025-11-30 18:22:00+08:00,2.99763e-06
2025-11-30 18:22:03+08:00,2.99763e-06
2025-11-30 18:22:06+08:00,2.99763e-06
2025-11-30 18:22:09+08:00,2.99763e-06
2025-11-30 18:22:12+08:00,2.99763e-06
2025-11-30 18:22:15+08:00,2.99763e-06
2025-11-30 18:22:18+08:00,2.99763e-06
2025-11-30 18:22:21+08:00,2.99763e-06
2025-11-30 18:22:24+08:00,2.99763e-06
2025-11-30 18:22:27+08:00,2.99763e-06
2025-11-30 18:22:30+08:00,2.99763e-06
2025-11-30 18:22:33+08:00,2.99763e-06
2025-11-30 18:22:36+08:00,2.99763e-06
2025-11-30 18:22:39+08:00,2.99763e-06
2025-11-30 18:22:42+08:00,2.99763e-06
2025-11-30 18:22:45+08:00,2.99763e-06
2025-11-30 18:22:48+08:00,2.99763e-06
2025-11-30 18:22:51+08:00,2.99763e-06
2025-11-30 18:22:54+08:00,2.99763e-06
2025-11-30 18:22:57+08:00,2.99763e-06
2025-11-30 18:23:00+08:00,2.99763e-06
2025-11-30 18:23:03+08:00,2.99763e-06
2025-11-30 18:23:06+08:00,2.99763e-06
2025-11-30 18:23:09+08:00,2.99763e-06
2025-11-30 18:23:12+08:00,2.99763e-06
2025-11-30 18:23:15+08:00,2.99763e-06
2025-11-30 18:23:18+08:00,2.99763e-06
2025-11-30 18:23:21+08:00,2.99763e-06
2025-11-30 18:23:24+08:00,2.99763e-06
2025-11-30 18:23:27+08:00,2.99763e-06
2025-11-30 18:23:30+08:00,2.99763e-06
2025-11-30 18:23:33+08:00,2.99763e-06
2025-11-30 18:23:36+08:00,2.99763e-06
2025-11-30 18:23:39+08:00,2.99763e-06
2025-11-30 18:23:42+08:00,2.99763e-06
2025-11-30 18:23:45+08:00,2.99763e-06
2025-11-30 18:23:48+08:00,2.99763e-06
2025-11-30 18:23:51+08:00,2.99763e-06
2025-11-30 18:23:54+08:00,2.99763e-06
2025-11-30 18:23:57+08:00,2.99763e-06
2025-11-30 18:24:00+08:00,2.99763e-06
2025-11-30 18:24:03+08:00,2.99763e-06
2025-11-30 18:24:06+08:00,2.99763e-06
2025-11-30 18:24:09+08:00,2.99763e-06
2025-11-30 18:24:12+08:00,2.99763e-06
2025-11-30 18:24:15+08:00,2.99763e-06
2025-11-30 18:24:18+08:00,2.99763e-06
2025-11-30 18:24:21+08:00,2.99763e-06
2025-11-30 18:24:24+08:00,2.99763e-06
2025-11-30 18:24:27+08:00,2.99763e-06
2025-11-30 18:24:30+08:00,2.99763e-06
2025-11-30 18:24:33+08:00,2.99763e-06
2025-11-30 18:24:36+08:00,2.99763e-06
2025-11-30 18:24:39+08:00,2.99763e-06
2025-11-30 18:24:42+08:00,2.99763e-06
2025-11-30 18:24:45+08:00,2.99763e-06
2025-11-30 18:24:48+08:00,2.99763e-06
2025-11-30 18:24:51+08:00,2.99763e-06
2025-11-30 18:24:54+08:00,2.99763e-06
2025-11-30 18:24:57+08:00,2.99763e-06
2025-11-30 18:25:00+08:00,2.99763e-06
2025-11-30 18:25:03+08:00,2.99763e-06
2025-11-30 18:25:06+08:00,2.99763e-06
2025-11-30 18:25:09+08:00,2.99763e-06
2025-11-30 18:25:12+08:00,2.99763e-06
2025-11-30 18:25:15+08:00,2.99763e-06
2025-11-30 18:25:18+08:00,2.99763e-06
2025-11-30 18:25:21+08:00,2.99763e-06
2025-11-30 18:25:24+08:00,2.99763e-06
2025-11-30 18:25:27+08:00,2.99763e-06
2025-11-30 18:25:30+08:00,2.99763e-06
2025-11-30 18:25:33+08:00,2.99763e-06
2025-11-30 18:25:36+08:00,2.99763e-06
2025-11-30 18:25:39+08:00,2.99763e-06
2025-11-30 18:25:42+08:00,2.99763e-06
2025-11-30 18:25:45+08:00,2.99763e-06
2025-11-30 18:25:48+08:00,2.99763e-06
2025-11-30 18:25:51+08:00,2.99763e-06
2025-11-30 18:25:54+08:00,2.99763e-06
2025-11-30 18:25:57+08:00,2.99763e-06
2025-11-30 18:26:00+08:00,2.99763e-06
2025-11-30 18:26:03+08:00,2.99763e-06
2025-11-30 18:26:06+08:00,2.99763e-06
2025-11-30 18:26:09+08:00,2.99763e-06
2025-11-30 18:26:12+08:00,2.99763e-06
2025-11-30 18:26:15+08:00,2.99763e-06
2025-11-30 18:26:18+08:00,2.99763e-06
2025-11-30 18:26:21+08:00,2.99763e-06
2025-11-30 18:26:24+08:00,2.99763e-06
2025-11-30 18:26:27+08:00,2.99763e-06
2025-11-30 18:26:30+08:00,2.99763e-06
2025-11-30 18:26:33+08:00,2.99763e-06
2025-11-30 18:26:36+08:00,2.99763e-06
2025-11-30 18:26:39+08:00,2.99763e-06
2025-11-30 18:26:42+08:00,2.99763e-06
2025-11-30 18:26:45+08:00,2.99763e-06
2025-11-30 18:26:48+08:00,2.99763e-06
2025-11-30 18:26:51+08:00,2.99763e-06
2025-11-30 18:26:54+08:00,2.99763e-06
2025-11-30 18:26:57+08:00,2.99763e-06
2025-11-30 18:27:00+08:00,2.99763e-06
2025-11-30 18:27:03+08:00,2.99763e-06
2025-11-30 18:27:06+08:00,2.99763e-06
2025-11-30 18:27:09+08:00,2.99763e-06
2025-11-30 18:27:12+08:00,2.99763e-06
2025-11-30 18:27:15+08:00,2.99763e-06
2025-11-30 18:27:18+08:00,2.99763e-06
2025-11-30 18:27:21+08:00,2.99763e-06
2025-11-30 18:27:24+08:00,2.99763e-06
2025-11-30 18:27:27+08:00,2.99763e-06
2025-11-30 18:27:30+08:00,2.99763e-06
2025-11-30 18:27:33+08:00,2.99763e-06
2025-11-30 18:27:36+08:00,2.99763e-06
2025-11-30 18:27:39+08:00,2.99763e-06
2025-11-30 18:27:42+08:00,2.99763e-06
2025-11-30 18:27:45+08:00,2.99763e-06
2025-11-30 18:27:48+08:00,2.99763e-06
2025-11-30 18:27:51+08:00,2.99763e-06
2025-11-30 18:27:54+08:00,2.99763e-06
2025-11-30 18:27:57+08:00,2.99763e-06
2025-11-30 18:28:00+08:00,2.99763e-06
2025-11-30 18:28:03+08:00,2.99763e-06
2025-11-30 18:28:06+08:00,2.99763e-06
2025-11-30 18:28:09+08:00,2.99763e-06
2025-11-30 18:28:12+08:00,2.99763e-06
2025-11-30 18:28:15+08:00,2.99763e-06
2025-11-30 18:28:18+08:00,2.99763e-06
2025-11-30 18:28:21+08:00,2.99763e-06
2025-11-30 18:28:24+08:00,2.99763e-06
2025-11-30 18:28:27+08:00,2.99763e-06
2025-11-30 18:28:30+08:00,2.99763e-06
2025-11-30 18:28:33+08:00,2.99763e-06
2025-11-30 18:28:36+08:00,2.99763e-06
2025-11-30 18:28:39+08:00,2.99763e-06
2025-11-30 18:28:42+08:00,2.99763e-06
2025-11-30 18:28:45+08:00,2.99763e-06
2025-11-30 18:28:48+08:00,2.99763e-06
2025-11-30 18:28:51+08:00,2.99763e-06
2025-11-30 18:28:54+08:00,2.99763e-06
2025-11-30 18:28:57+08:00,2.99763e-06
2025-11-30 18:29:00+08:00,2.99763e-06
2025-11-30 18:29:03+08:00,2.99763e-06
2025-11-30 18:29:06+08:00,2.99763e-06
2025-11-30 18:29:09+08:00,2.99763e-06
2025-11-30 18:29:12+08:00,2.99763e-06
2025-11-30 18:29:15+08:00,2.99763e-06
2025-11-30 18:29:18+08:00,2.99763e-06
2025-11-30 18:29:21+08:00,2.99763e-06
2025-11-30 18:29:24+08:00,2.99763e-06
2025-11-30 18:29:27+08:00,2.99763e-06
2025-11-30 18:29:30+08:00,2.99763e-06
2025-11-30 18:29:33+08:00,2.99763e-06
2025-11-30 18:29:36+08:00,2.99763e-06
2025-11-30 18:29:39+08:00,2.99763e-06
2025-11-30 18:29:42+08:00,2.99763e-06
2025-11-30 18:29:45+08:00,2.99763e-06
2025-11-30 18:29:48+08:00,2.99763e-06
2025-11-30 18:29:51+08:00,2.99763e-06
2025-11-30 18:29:54+08:00,2.99763e-06
2025-11-30 18:29:57+08:00,2.99763e-06
2025-11-30 18:30:00+08:00,2.99763e-06
2025-11-30 18:30:03+08:00,2.99763e-06
2025-11-30 18:30:06+08:00,2.99763e-06
2025-11-30 18:30:09+08:00,2.99763e-06
2025-11-30 18:30:12+08:00,2.99763e-06
2025-11-30 18:30:15+08:00,2.99763e-06
2025-11-30 18:30:18+08:00,2.99763e-06
2025-11-30 18:30:21+08:00,2.99763e-06
2025-11-30 18:30:24+08:00,2.99763e-06
2025-11-30 18:30:27+08:00,2.99763e-06
2025-11-30 18:30:30+08:00,2.99763e-06
2025-11-30 18:30:33+08:00,2.99763e-06
2025-11-30 18:30:36+08:00,2.99763e-06
2025-11-30 18:30:39+08:00,2.99763e-06
2025-11-30 18:30:42+08:00,2.99763e-06
2025-11-30 18:30:45+08:00,2.99763e-06
2025-11-30 18:30:48+08:00,2.99763e-06
2025-11-30 18:30:51+08:00,2.99763e-06
2025-11-30 18:30:54+08:00,2.99763e-06
2025-11-30 18:30:57+08:00,2.99763e-06
2025-11-30 18:31:00+08:00,2.99763e-06
2025-11-30 18:31:03+08:00,2.99763e-06
2025-11-30 18:31:06+08:00,2.99763e-06
2025-11-30 18:31:09+08:00,2.99763e-06
2025-11-30 18:31:12+08:00,2.99763e-06
2025-11-30 18:31:15+08:00,2.99763e-06
2025-11-30 18:31:18+08:00,2.99763e-06
2025-11-30 18:31:21+08:00,2.99763e-06
2025-11-30 18:31:24+08:00,2.99763e-06
2025-11-30 18:31:27+08:00,2.99763e-06
2025-11-30 18:31:30+08:00,2.99763e-06
2025-11-30 18:31:33+08:00,2.99763e-06
2025-11-30 18:31:36+08:00,2.99763e-06
2025-11-30 18:31:39+08:00,2.99763e-06
2025-11-30 18:31:42+08:00,2.99763e-06
2025-11-30 18:31:45+08:00,2.99763e-06
2025-11-30 18:31:48+08:00,2.99763e-06
2025-11-30 18:31:51+08:00,2.99763e-06
2025-11-30 18:31:54+08:00,2.99763e-06
2025-11-30 18:31:57+08:00,2.99763e-06
2025-11-30 18:32:00+08:00,2.99763e-06
2025-11-30 18:32:03+08:00,2.99763e-06
2025-11-30 18:32:06+08:00,2.99763e-06
2025-11-30 18:32:09+08:00,2.99763e-06
2025-11-30 18:32:12+08:00,2.99763e-06
2025-11-30 18:32:15+08:00,2.99763e-06
2025-11-30 18:32:18+08:00,2.99763e-06
2025-11-30 18:32:21+08:00,2.99763e-06
2025-11-30 18:32:24+08:00,2.99763e-06
2025-11-30 18:32:27+08:00,2.99763e-06
2025-11-30 18:32:30+08:00,2.99763e-06
2025-11-30 18:32:33+08:00,2.99763e-06
2025-11-30 18:32:36+08:00,2.99763e-06
2025-11-30 18:32:39+08:00,2.99763e-06
2025-11-30 18:32:42+08:00,2.99763e-06
2025-11-30 18:32:45+08:00,2.99763e-06
2025-11-30 18:32:48+08:00,2.99763e-06
2025-11-30 18:32:51+08:00,2.99763e-06
2025-11-30 18:32:54+08:00,2.99763e-06
2025-11-30 18:32:57+08:00,2.99763e-06
2025-11-30 18:33:00+08:00,2.99763e-06
2025-11-30 18:33:03+08:00,2.99763e-06
2025-11-30 18:33:06+08:00,2.99763e-06
2025-11-30 18:33:09+08:00,2.99763e-06
2025-11-30 18:33:12+08:00,2.99763e-06
2025-11-30 18:33:15+08:00,2.99763e-06
2025-11-30 18:33:18+08:00,2.99763e-06
2025-11-30 18:33:21+08:00,2.99763e-06
2025-11-30 18:33:24+08:00,2.99763e-06
2025-11-30 18:33:27+08:00,2.99763e-06
2025-11-30 18:33:30+08:00,2.99763e-06
2025-11-30 18:33:33+08:00,2.99763e-06
2025-11-30 18:33:36+08:00,2.99763e-06
2025-11-30 18:33:39+08:00,2.99763e-06
2025-11-30 18:33:42+08:00,2.99763e-06
2025-11-30 18:33:45+08:00,2.99763e-06
2025-11-30 18:33:48+08:00,2.99763e-06
2025-11-30 18:33:51+08:00,2.99763e-06
2025-11-30 18:33:54+08:00,2.99763e-06
2025-11-30 18:33:57+08:00,2.99763e-06
2025-11-30 18:34:00+08:00,2.99763e-06
